Folder,Caption,Label
caption_16069,Chinese workers on the Central Pacific Railroad.,Books
caption_1608,"Lucinda Turner as Daisy and Craig Hamilton as Gatsby in ""The Great Gatsby,"" a production by Immersive Everywhere.",Theater
caption_16083,"The longtime relationship between Tennessee Williams, left, and Frank Merlo, center, fuels Christopher Castellani's new novel, ""Leading Men.""",Books
caption_16096,"Prime Minister Justin Trudeau of Canada speaking on Wednesday before a performance of ""Come From Away"" on Broadway in New York.",Theater
caption_16104,"Yvonne Jessica Pruitt and Shakur Tolliver in &ldquo;Southern Promises&rdquo; at the Flea Theater. The 2008 drama by Thomas Bradshaw contends with slavery, sexuality and brutal violence.",Theater
caption_16106,"Gregory Peck, left, who played Atticus Finch, meets with the author Harper Lee in 1962 when the film version of &ldquo;To Kill a Mockingbird&rdquo; was released.",Theater
caption_16107,"Damon Jacobs, a New York psychotherapist, began taking Truvada after a breakup. He said he was not using a condom as consistently as he had been, ""and that scared me greatly.""",Health
caption_16116,"A box of the measles-mumps-rubella, or MMR, vaccine, last year in Northridge, Calif.",Health
caption_16117,"Mice that were created from tail cells. Researchers in Japan made viable eggs from the skin cells of adult female mice, and produced embryos that were implanted into female mice, who then gave birth to healthy babies.",Health
caption_16119,A cigarette break in New York City&rsquo;s Chinatown. The city&rsquo;s health department is aiming an ad campaign at Chinese men who smoke cigarettes to combat soaring rates of lung cancer.,Health
caption_16127,­Reading blood pressure seems like a simple matter of putting on a cuff. But your numbers can change several times a day.,Health
caption_16136,Roseanne Barr in March.,Health
caption_1614,"&ldquo;I want people to know that they were more than just adult companions,&rdquo; Petina Gappah said of David Livingstone&rsquo;s workers, who are the central characters in her new book, &ldquo;Out of Darkness, Shining Light.&rdquo; &ldquo;They were people with their own wishes, own desires and own motives.&rdquo;",Books
caption_16145,"The Auschwitz Memorial called on Jeff Bezos, the founder of Amazon, to stop selling books by the Nazi demagogue Julius Streicher. Days later, the memorial criticized a new Amazon Prime series.",Books
caption_16159,James Ellroy,Books
caption_1616,"Shari Horne, at home in Laguna Woods, Calif., with her cat, Lilah, takes medical marijuana products for pain relief.",Health
caption_16161,"President Trump delivers his State of the Union Address in February, as Vice President Mike Pence, left, applauds.",Books
caption_16187,"In &ldquo;Sammy Davis Jr.: My Father,&rdquo; Tracey Davis, right, in 2009, described growing up with a frequently absent father. MGM has announced plans to make a movie based on the book.",Books
caption_16194,A researcher obtained samples from a gorilla carcass. Scientists had hoped to predict human outbreaks of Ebola by finding the virus in dead animals.,Health
caption_16197,"Dr. Hassan Nemeh, who led the surgical team, pointing to a scan of the patient's empty-looking lungs before the surgery during a news conference at the Henry Ford Hospital in Detroit on Tuesday.",Health
caption_16198,Patients wait to be seen at the Uganda Cancer Institute at Mulago Hospital in Kampala. Drugs to treat cancer and many other diseases are now more widely distributed in poor countries.,Health
caption_16207,"Donald Trump Jr.'s ""Triggered"" has sold more than 115,000 copies as of Nov. 16, according to NPD BookScan, which tracks print book sales.",Books
caption_16215,"A design by Riccardo Hernandez for the Broadway staging of the musical ""Jagged Little Pill.""",Theater
caption_16218,"Among those receiving payments are artists who work for the Public Theater's mobile unit as teachers. Last season, the unit brought this production of Shakespeare's ""Measure for Measure"" to all five boroughs of New York City.",Theater
caption_16228,"Elizabeth Holmes had become a darling of Silicon Valley, as she promoted what she claimed as a simple blood test that would revolutionize and personalize health care.",Health
caption_16231,"Clockwise from left: Derrick Bell, the first tenured black professor at Harvard Law School, took an unpaid leave of absence in 1990 to protest the school's racist hiring practices; the author Zora Neale Hurston, November 1934; Black Lives Matter protesters march the length of Manhattan, June 3, 2020.",Books
caption_16240,Heather Lanier is the author of two poetry chapbooks. She teaches creative nonfiction at Rowan University.,Books
caption_16241,"Jennifer Ehle in ""Oslo,"" which has experienced an increase in ticket sales since it won a major Tony Award.",Theater
caption_16242,A burned-out vehicle litters the road connecting the town of Bin Jawwad to the oil refinery of Ras Lanuf.,Books
caption_16243,"From left, Jennifer Morrison, Matthew Perry, Sue Jean Kim and Quincy Dunn-Baker in ""The End of Longing.""",Theater
caption_16256,"An X-ray of a healthy human jawbone. ""It is one of the most loaded bones in the human body,"" one scientist said.",Health
caption_16261,"Samantha Harvey is aware that insomnia is a first-world problem, a kind of luxury — ""What pea disturbs your sleep, princess? A passing Audi?"" she imagines one physician thinking.",Books
caption_16263,"Blythe Gaissert portrays a prisoner and John Kelly provides the voice of a moth in her cell in &ldquo;The Echo Drift,&rdquo; a multimedia chamber opera.",Theater
caption_16267,The check-in desk at an abortion clinic in Ohio this month. A new study found that women who had abortions did not experience more negative psychological effects than those who were turned away from clinics.,Health
caption_16270,"A coronavirus patient being transferred from a full hospital in Brussels, Belgium, on Wednesday.",Health
caption_16277,"Christy Altomare in a scene from the Broadway production of ""Anastasia,"" which will close on March 31.",Theater
caption_16286,"""At first people wouldn't let me in — why would they let someone in who wasn't going to let them see the photo ahead of time?"" Sara Krulwich said in an interview. ""It made no sense to people.""",Theater
caption_16301,Roberto Bolaño,Books
caption_16307,The Broadway producer Adela Holzer at her arraignment on fraud charges in Manhattan Criminal Court in 1989.,Theater
caption_16309,"Jessica McCormick at home with Koda, her medical alert dog, in Washington, D.C. She quit her job to be eligible for Medicaid.",Health
caption_16311,"Members of the ensemble portray a girl group called Special K, which performs in the show's finale.",Theater
caption_16313,"Dr. Jeanette MacLean, left, and a dental assistant, Stacy Serna, with 4-year-old Knox Urschel, before treating a cavity with silver diamine fluoride in Glendale, Ariz.",Health
caption_1632,"Carolyn Johnson-White, center, in ""The Gospel at Colonus"" at the Delacorte Theater.",Theater
caption_16336,"Jan Morris in her beloved Wales in 2018. She excelled as a travel writer, drawing literary portraits of places like Manhattan, Hong Kong and Trieste, Italy.",Books
caption_16341,"Shaina Taub as Feste in the Public Works production of the play ""Twelfth Night"" at the Delacorte Theater in 2018.",Theater
caption_16342,Lisa Hodsoll as the title character in Ian Allen&rsquo;s comic play.,Theater
caption_16343,"Tony Curtis and Burt Lancaster in the 1957 film ""Sweet Smell of Success.""",Books
caption_16345,"Demián Bichir during a rehearsal for ""Zoot Suit,"" which is being revived at the Los Angeles theater where it made its debut in 1978.",Theater
caption_16347,Kendall Kemp in the immersive &ldquo;Noirtown&rdquo; at the Rave Theater Festival.,Theater
caption_16349,"Elise Kibler, left, as Natalie Portman and Kara Young as Keyonna in &ldquo;All the Natalie Portmans.&rdquo;",Theater
caption_16355,Nancy Willard in 1998.,Books
caption_16365,Redacted pages from the Mueller report.,Books
caption_16377,"The playwright Drew Droege playing Gerry, the delightfully overbearing man on a rant in ""Bright Colors and Bold Patterns.""",Theater
caption_16381,"Brian Owen, left, and Forest VanDyke in &ldquo;Dog Man: The Musical,&rdquo; based on a graphic novel by Dav Pilkey, at the Lucille Lortel Theater.",Theater
caption_16387,"Charles George Esperanza, 31, author and illustrator",Books
caption_16391,"Marion Chesney, who wrote mystery novels under the name M.C. Beaton, in 1965.",Books
caption_1640,"In a 2017 episode of ""Theater Talk,"" from left, Moises Kaufman, Harvey Fierstein and Michael Urie were interviewed by Susan Haskins and Michael Musto.",Theater
caption_16414,"Jodi Picoult's 2022 novel is a collaboration with the author Jennifer Finney Boylan: ""She called me in March and she said, you know, my calendar has suddenly opened up.'""",Books
caption_16415,"Edward P. Jones, in 2005.",Books
caption_16416,"Valery Tscheplanowa and Martin Wuttke in ""Faust,"" a mammoth production exuding exuberance, energy and humor.",Theater
caption_16423,"Audra McDonald and Michael Shannon in the recent revival of Terrence McNally's two-hander ""Frankie and Johnny in the Clair de Lune.""",Theater
caption_16427,Daniel Murray at about age 60.,Books
caption_16441,"This year, for the first time, the New York Public Library selected 10 best children's books in Spanish.",Books
caption_1645,Dr. Scott Gottlieb addressing the rank and file of the Food and Drug Administration during his first week as commissioner in May 2017.,Health
caption_16450,"Some vials of the Covid-19 vaccine distributed this week have been found to contain enough for a sixth, or even seventh, dose.",Health
caption_16454,"Marlon James, left, and Jake Morrissey host the podcast &ldquo;Marlon and Jake Read Dead People.&rdquo;",Books
caption_16479,"Tomei on Mark Wendland's set, which includes flamingoes and Lucy Mackinnon's projection design.",Theater
caption_16480,People in Bangkok wear face masks to protect against the coronavirus.,Books
caption_16485,Flooding inside one of the Alley's two theater spaces. One show there was postponed; another will open at the University of Houston's Quintero Theater.,Theater
caption_16486,"A man waded through floodwaters at a farm in Orange, Tex., on Sept. 1.",Health
caption_16491,"The Alfred P. Murrah Federal Building in Oklahoma City after a truck bomb explosion, April, 1995.",Books
caption_16502,"Fred and Mary Anne Trump with their son Donald, in 1992.",Books
caption_16506,"A Civil War prisoner is examined at the U.S. General Hospital in Annapolis, Md., in 1864.",Health
caption_16507,"The playwright Paola Lázaro, whose ""Tell Hector I Miss Him"" is her first play to be produced professionally.",Theater
caption_1651,"Dr. Peter Libby, the chief of cardiovascular medicine at Brigham and Women's Hospital, at his office in Boston in 2007. ""The disease of atherosclerosis is changing before our eyes,"" he said.",Health
caption_16510,"Eunice Carter, second from right, with, from left, Ella Moten, Daisy Lampkin and Mary McLeod Bethune.",Books
caption_16511,"""I'm a very stressed, overthinking person,"" says Etgar Keret, shown at home in Tel Aviv this month. ""When I write, it is always for me this place where I know that whatever I do, I'm not going to harm anybody.""",Books
caption_16512,"Attributed to Gysbrecht Lytens (1586-1656), Dutch School. &ldquo;Winter Landscape,&rdquo; 1630.",Books
caption_1652,"The actor and vocalist Kuhoo Verma, greeting visitors in the immersive digital show &ldquo;Eschaton.&rdquo;",Theater
caption_16535,Walter Tevis in 1982. His novel &ldquo;The Queen&rsquo;s Gambit&rdquo; is the source material for the popular Netflix series of the same name.,Books
caption_16538,James Corden in Paris recording a &ldquo;Crosswalk the Musical&rdquo; version of &ldquo;Les Mis&eacute;rables&rdquo; in which he played Fantine and other roles.,Theater
caption_16540,"The author Linda Wolfe in 1998. &ldquo;Bitten by the bug of actuality,&rdquo; as she put it, she specialized in writing about the psychological motivation behind startling crimes.",Books
caption_16546,"Brazil's soccer team celebrated its victory in the Confederations Cup tournament in Rio de Janeiro in June 2013. In a study of the Zika virus's genome, scientists noted that it was possible the virus arrived during the tournament.",Health
caption_16550,"Workers buried Mussa Kathembo, an Islamic scholar who had prayed over those who were sick, in Beni on July 14.",Health
caption_16559,Vitamin E was found in 13 samples from devices used by eight of 34 patients who have come down with vaping-related illnesses in New York State.,Health
caption_16561,Donna Atkins has no insurance and went two years with what she thought was a sore throat. She recently had cancer surgery.,Health
caption_16571,Zachary Mason,Books
caption_16572,"David Byrne, center, in his show ""American Utopia"" on Broadway.",Theater
caption_16573,"Alka Joshi has a positive attitude about conducting her book tour from her bedroom: ""Frankly, I'm kind of liking this whole idea of not increasing our carbon footprint and being able to communicate with each other online.""",Books
caption_16580,"The Good Doctor A Father, a Son and the Evolution of Medical Ethics. By Barron H. Lerner, M.D. Beacon Press. 240 pages. $26.95.",Health
caption_16588,Children seem to clear the infection must faster than adults and may be infectious for a shorter period of time.,Health
caption_1659,Billy O'Callaghan,Books
caption_16597,"Jeffrey Bean, left, as John and Cillian Hegarty as Mark in &ldquo;Dublin Carol.&rdquo;",Theater
caption_16598,"Oil Stations on Fort Berthold Reservation, 2018.",Books
caption_166,"Buchi Emecheta in 1985. Her books, she said, ""are about survival, just like my own life.""",Books
caption_16600,"­Dr. Esserman before performing a surgery in July, holding a sheet of song lyrics. Her preparation often includes singing to her patients as they go under anesthesia. She takes requests.",Health
caption_16602,"Brandon J. Dirden as Brutus in Shana Cooper's ""The Tragedy of Julius Caesar.""",Theater
caption_16605,"Like many local businesses in Louisville, Carmichael's Bookstore has something to offer those interested in the Kentucky Derby and other area attractions.",Books
caption_1662,"Nicholas Hytner, right, with Nick Starr, his business partner. They opened a theater in Southeast London near Tower Bridge in 2017.",Theater
caption_1663,"The ensemble in the Detroit Public Theater world premiere production of ""Birthday Candles.""",Theater
caption_16632,"Harvey Keitel, center, in a concert staging of ""Jerry Springer — The Opera"" at Carnegie Hall in 2008. The satirical musical will have its first proper run in New York next season at the New Group Off Broadway.",Theater
caption_16643,"The strangeness and physicality with which Arian depicts life in Evin Prison makes for a convincing, unnerving read.",Books
caption_16648,"&ldquo;When I sing, I think it heals me,&rdquo; said the Broadway actress Rebecca Luker, who will perform in a Zoom benefit to raise money for research on an A.L.S. drug.",Theater
caption_16652,"Helen Fremont wrote a memoir and her family metaphorically killed her for it. What's a writer to do, then, but write another memoir that attempts to understand why?",Books
caption_16665,Beth Macy,Books
caption_16667,"A scene from the Passion Play in Oberammergau, Germany, a 10-yearly spectacle that was canceled on Thursday because of the coronavirus pandemic.",Theater
caption_16687,Chelsea Clinton,Books
caption_16690,A Covid-19 vaccine trial carried out by Pfizer in May at the University of Maryland School of Medicine in Baltimore. Pfizer is one of nine companies that pledged on Tuesday that it would not put forward a vaccine until it had vetted it for safety and efficacy.,Health
caption_16691,"""I've never been able to be anyone but myself,"" Rachel Bloom said over video chat this month. ""The conclusion I've come to in the past 10 years is, well, I might as well just lean hard into who I am.""",Books
caption_16698,"Andr&eacute; Holland. who will play Richard II in the work, which will be directed by Saheem Ali.",Theater
caption_16704,Elizabeth Gilbert in 2010.,Books
caption_16708,"Andr&eacute; Gregory, left, and Wallace Shawn at the Public Theater in 2013.",Books
caption_16710,Harold Bloom in 1990. He was frequently called the most notorious literary critic in America.,Books
caption_1672,"Patients at the Free Clinic in Newton, N.J. Researchers debate whether expanding access to health care will shrink the gap in life expectancy between the rich and the poor.",Health
caption_16721,"According to a new study released by the Centers for Disease Control and Prevention, the vaccination rates in May for children under 2 years old in Michigan fell to alarming rates.",Health
caption_16723,"Chlorpyrifos is still on the market as an agricultural pesticide, routinely sprayed on common crops like apples, oranges, strawberries and broccoli.",Health
caption_16728,"Duffy Square, in Midtown Manhattan, used to be thronged with Broadway ticketbuyers. No more.",Theater
caption_16739,"Brian Doyle's book is dedicated ""To the overlooked and misunderstood, to compassion and grace that conquer all division.""",Books
caption_16740,"Adam Chanler-Berat and Phillipa Soo in ""Amélie.""",Theater
caption_16748,"Jessie Mueller, center, as Jenna in &ldquo;Waitress.&rdquo; Ms. Mueller&rsquo;s performance earned her a Tony Award nomination for best leading actress in a musical in 2016.",Theater
caption_16761,Eugene Bullard,Books
caption_16762,Jon McGregor,Books
caption_16763,"Alissa Eckert and Dan Higgins, illustrators with the Centers for Disease Control and Prevention, were asked to create a &ldquo;beauty shot&rdquo; of the coronavirus, to bring it to the public&rsquo;s attention.",Health
caption_16764,"Stacey Abrams says, ""Writing for me has always been the instrument through which I explore where I am but I also plan where I need to go.""",Books
caption_16765,"Cynthia Nixon will be directing a Broadway production of ""Last Summer at Bluefish Cove,"" which made waves when it debuted Off Broadway in 1980 for its well-rounded representation of lesbians.",Theater
caption_16767,"Medical staff members waved goodbye to a newly-recovered coronavirus patient leaving the Leishenshan Hospital in Wuhan, China, this week.",Health
caption_16769,"Jokha Alharthi, left, the author of ""Celestial Bodies,"" and Marilyn Booth, the book's translator, will share the award of 50,000 pounds.",Books
caption_1677,"Dr. Jennifer Kerns, an obesity specialist and former contestant on the &ldquo;Biggest Loser&rdquo; television show, co-authored a study that has found exercise is essential to keeping weight off.",Health
caption_16772,"Nancy and Dave Nathan of Bethesda, Md., worried about whether to proceed with a family trip to Lake Placid in New York. &ldquo;I have no need to be more daring,&rdquo; he said.",Health
caption_16773,Pfizer and its partner BioNTech announced this week that the vaccine was 95 percent effective and that it worked well in older people and in preventing severe Covid-19.,Health
caption_16776,Simone Biles,Books
caption_16778,"A surgical team led by Dr. David Langer at Lenox Hill Hospital in Manhattan operated on arteries in the brain of Anita Roy of the Bronx. The surgeons used a videomicroscope, a novel device that puts a magnified, high-resolution 3-D image on a screen so that an entire team may see the progress of the operation.",Health
caption_1679,"Shelves at the library at the College of Marin in Kentfield, Calif. The library, like many others, has been closed as a result of the coronavirus crisis.",Books
caption_16803,"A scene from ""Hair"" at the Public Theater in 1967. The production moved to Broadway the following year in April.",Theater
caption_16816,"From left, Glenda Jackson, John Douglas Thompson, Ruth Wilson and Daniel Marmion in ""King Lear,"" which closes at the Cort Theater on Sunday.",Theater
caption_16827,"The illustrator and author Mordicai Gerstein in 2004 with his most famous book, &ldquo;The Man Who Walked Between the Towers,&rdquo; published the previous year. True to his style, he celebrated the World Trade Center towers but didn&rsquo;t ignore their fate on Sept. 11, 2001.",Books
caption_16829,Maddie Corman in front of a projection of her husband&rsquo;s mug shot during &ldquo;Accidentally Brave.&rdquo;,Theater
caption_16832,Gujjar tribespeople in Kashmir. The group is among 14 others in South Asia that has over a million people but probably started with major genetic contributions from just 100 people or fewer.,Health
caption_16853,"Cho Nam-Joo's novel, written in an unemotional, almost clinical style, has sold more than a million copies and propelled a feminist wave in South Korea.",Books
caption_16854,,Health
caption_16864,"Tasting and selecting finished teas in Taitung, Taiwan.",Books
caption_16878,"From left, Kelley Curran as Hermione, Anatol Yusef as Leontes and Nicole Rodenburg as Perdita in &ldquo;The Winter&rsquo;s Tale,&rdquo; one of Shakespeare&rsquo;s strangest plays.",Theater
caption_16883,"Brandon Flynn as Justin Foley in Season 2 of ""13 Reasons Why"" on Netflix.",Health
caption_16886,Senator Kamala Harris of California at a news conference in front of the United States Supreme Court on July 10.,Books
caption_16889,"The American Dynasty, carrying 122 crew, returned to shore in May after 18 days at sea when a crew member became ill enough to need hospitalization.",Health
caption_1689,"For Joshua Henry, the Tony-nominated star of &ldquo;Carousel,&rdquo; playing the flawed Billy Bigelow is an opportunity to expand younger black actors&rsquo; notion of what they can hope to do onstage.",Theater
caption_16895,"From left, Karl Rice, Percy Chamburuka, Ben Carolan, Ferdia Walsh-Peelo, Conor Hamilton and Mark McKenna in the film ""Sing Street.""",Theater
caption_169,"Federal officials declined to set lower limits on added sugars and alcohol in the national diet, recommending only that Americans cut back.",Health
caption_16917,"A flu vaccine being administered in Brownsville, Tex., in September. This winter&rsquo;s flu season has been made worse by an imperfect vaccine and unusually cold weather, according to health experts.",Health
caption_1692,Derek Walcott in 1986.,Books
caption_16920,"Franklin D. Roosevelt and Winston Churchill at the Casablanca Conference, 1943.",Books
caption_16921,"Until recently, Southeast Louisiana Hospital in Mandeville was required to accommodate smokers as a state psychiatric hospital. That law has changed, and it has since been privatized.",Health
caption_16923,"In &ldquo;Titus Andronicus,&rdquo; one of three Roman plays being staged by the Royal Shakespeare Company at the Barbican Theater in London, the director Blanche McIntyre taps into reserves of feeling rarely seen in other productions.",Theater
caption_16928,"&ldquo;I&rsquo;ve spent my whole life protecting him and not talking about him,&rdquo; Matt Salinger said of his famously secretive father. But that is changing as he works to keep &ldquo;The Catcher in the Rye&rdquo; and other J.D. Salinger works alive in the digital age.",Books
caption_1693,"Michelle Heera Kim and Collin Kelly-Sordelet in ""Somebody's Daughter"" at the Second Stage Uptown.",Theater
caption_16935,"A hair salon in Arlington, Va., in May. The study, of a salon and its clients in Missouri, underscores the importance of face masks in curbing the spread of the virus.",Health
caption_16940,"Marga Gomez in her latest one-woman show, ""Latin Standards,"" part of the Under the Radar festival.",Theater
caption_16946,Cameron Boyce in March 2018.,Health
caption_16948,"Jorie Graham's latest poetry collection feels as though it has been written for right now, but also for a target audience that might emerge 100 years on.",Books
caption_1695,An Italian Fascist poster depicting Mussolini in 1935.,Books
caption_16958,Passengers from the Westerdam cruise ship were checked by Cambodian health officials in Phnom Penh on Wednesday.,Health
caption_1696,"Michelle Obama speaking at the 2012 Democratic National Convention in Charlotte, N.C., where she was greeted with chants of ""Four more years!""",Books
caption_16961,"Jeremy Pope, far left, and Nathan Lee Graham, foreground center, in Max Vernon's ""The View UpStairs.""",Theater
caption_16979,Women's scores on math tests increased by 27 percent when the temperature rose from below 70 degrees Fahrenheit to above 80 degrees.,Health
caption_16981,"Boxes of Moderna's Covid-19 vaccine were prepared for shipping at a distribution center in Olive Branch, Miss., earlier this month.",Health
caption_16996,"&ldquo;What I really wanted to do was tend to my own obsessions and figure out how to do it independently,&rdquo; Molly Stern said.",Books
caption_17009,"Chad Sabora, right, executive director and co-founder of Missouri Network for Opiate Reform and Recovery, speaks to Albin Martin who said he was struggling to break his opiate addiction since being released from prison.",Health
caption_17019,The remains of a Velociraptor and a Protoceratops in the Gobi Desert of Mongolia.,Books
caption_17031,"&ldquo;I think I am an optimist by day and a pessimist by nighttime,&rdquo; said Eric Idle, seen here at the Grafton on Sunset hotel in West Hollywood, Calif.",Books
caption_17033,"Samantha Barks, at center, charges through Rodeo Drive boutiques in the ""Pretty Woman"" musical.",Theater
caption_17040,"Gov. Chris Christie of New Jersey with President Trump after declaring the opioid crisis a public health emergency at the White House last week. The president&rsquo;s commission on the crisis, led by Mr. Christie, released a report on Wednesday making wide-ranging recommendations to combat the epidemic.",Health
caption_17052,"Isabella Uzcátegui, left, and Justin Nestor in Theater Mitu's show ""HOUSE (or how to lose an orchard in 90 minutes or less).""",Theater
caption_17054,André De Shields in his rapture-red dressing room at the Walter Kerr Theater.,Theater
caption_17056,A nurse administrating a flu vaccine shot. The Access to Vaccines Index was released last week. Seasonal influenza is among the top diseases with the most vaccines on the market.,Health
caption_17062,"Kristina Wong in ""Kristina Wong for Public Office,"" captured at the Kirk Douglas Theatre last month.",Theater
caption_17063,"Laura Sweet of Cumberland, Me., with her daughter Jane, 2, who was readjusting the connection to her cochlear implant.",Health
caption_17085,"Dr. Jason Grinter treating Annet Diego, 7, at a school in Rockford, Ill., as part of a dentistry outreach program that could face cuts.",Health
caption_17091,"The playwright Jackie Sibblies Drury, right, with the actress MaYaa Boateng, at Soho Rep, where &ldquo;Fairview&rdquo; is being staged. Some say the play goes too far, and others say it doesn&rsquo;t go far enough.",Theater
caption_17092,"""She Said,"" by Jodi Kantor and Megan Twohey, offers new details about the Weinstein saga.",Books
caption_17093,"The $69 billion merger of CVS and Aetna follows other big consolidations in the health care industry, including Cigna's takeover of Express Scripts.",Health
caption_17094,Yan Lianke,Books
caption_17103,West Nile virus is spread by Culex mosquitoes.,Health
caption_17108,"James Badge Dale and Tamara Tunie in the play ""Building the Wall"" at New World Stages in New York.",Theater
caption_17113,"John Costik, right, and his son Evan reflected on an iPad's screen. An app on the device displays Evan's blood sugar levels in real time.",Health
caption_17119,"Micah Pickering, 2, and his mother, Danielle near their home in Newton, Iowa. Micah was born at 22 weeks.",Health
caption_17124,"From left: Michael Cohen; Michael Flynn; Paul Manafort; Roger Stone. These former associates of President Trump have been convicted of various crimes. In &ldquo;Big Dirty Money,&rdquo; Jennifer Taub examines our justice system&rsquo;s history of leniency toward white collar criminality.",Books
caption_17126,"Dr. Robert Redfield, the C.D.C. director, spoke at a coronavirus briefing at the White House last week.",Health
caption_17140,"Richard Roxburgh and Cate Blanchett in ""The Present,"" at The Barrymore Theater.",Theater
caption_17144,The author and activist Ginny NiCarthy wrote what at one time was a standard reference work for women in abusive relationships.,Books
caption_17153,"Michael Urie, left, as Arnold and Mercedes Ruehl as Ma in &ldquo;Torch Song&rdquo; at Second Stage Theater.",Theater
caption_17154,"Satya Bhabha and Eunice Wong in ""Mourning Becomes Electra"" by Eugene O'Neill, directed by David Herskovits at the Abrons Arts Center.",Theater
caption_17161,Scenes from the rolling reading room.,Books
caption_17166,Lauren Groff,Books
caption_17167,"Kevin McNamara, 44, switched to a vegan diet after bypass surgery last year to open two blocked arteries, but they have never been rigorously tested for their impact.",Health
caption_17168,A billboard for the planned Michael Jackson musical is already up on 44th Street in New York&rsquo;s theater district.,Theater
caption_17178,"From left, Nona Hendryx, Charles Randolph-Wright and Phylicia Rashad.",Theater
caption_17194,"""My schedule for the rest of the year is terrifying,"" said Mr. Brook, who is about to publish a new book on music and sound.",Theater
caption_17197,Ultrasound helps guide the doctor injecting concentrated stem cells into a patient&rsquo;s knee.,Health
caption_17199,"A transmission electron microscopy image of the human herpes virus. Both genital and oral herpes numbers are down since 2000, but nearly half of middle-aged Americans remain infected.",Health
caption_17202,"The U.S. surgeon general stressed that modern marijuana is far more potent than products from 20 years ago, with much higher levels of T.H.C., marijuana's active ingredient.",Health
caption_17211,"Anita Zaidi, center, in Karachi, Pakistan.",Health
caption_17213,"""Every good thing that happened came with something really difficult,"" Akwaeke Emezi said in the wake of ""Freshwater,"" the writer's 2018 debut.",Books
caption_17219,"The founders of the Corkscrew Theater Festival: Thomas Kapusta, left, artistic director, and Alexander Donnelly, producer.",Theater
caption_17220,"Jessica Frances Dukes, center, stars in ""By the Way, Meet Vera Stark,"" which closes at the Pershing Square Signature Center on March 10.",Theater
caption_17223,"In 1983, the Hamill brothers posed with Lady Diana, their Cavalier King Charles spaniel. From left to right, they are Monty, Robin and Kirkland.",Books
caption_17224,"The heroes made their debut in Fantastic Four No. 1, which was published in 1961 and written by Stan Lee and drawn by Jack Kirby.",Books
caption_17228,"Left: Rich Bradford, an actor who was named co-artistic director at Curio Theater Company. Right: Stephanie Ybarra, who is changing rehearsal and other policies as artistic director of Baltimore Center Stage.",Theater
caption_17238,Georgia O'Keeffe and Alfred Stieglitz.,Books
caption_17240,"A woman was hospitalized in Berega, Tanzania, after what may have been a botched abortion.",Health
caption_17245,"Just under half of women over the age of 40 have dense breasts, which means their breasts have more connective and fibrous tissue than usual, and relatively less fat.",Health
caption_17248,"From left, Margaret Atwood, Oyinkan Braithwaite and Salman Rushdie.",Books
caption_17254,"From ""The Bell Rang.""",Books
caption_17260,"Medical workers putting on protective equipment before entering an Ebola treatment center in Beni, Democratic Republic of Congo, in August.",Health
caption_17264,"Cathy Baum, right, and her husband, Mark, visited her mother, Paulette Becker, at Tall Oaks Assisted Living in Reston, Va., earlier this month.",Health
caption_17266,"The Constitution's signing in 1787, envisioned in an undated painting by Junius Brutus Stearns.",Books
caption_1728,A sperm being injected into an egg during an in vitro fertilization procedure.,Health
caption_17281,"Doctored
The Disillusionment of an American Physician. 
By Sandeep Jauhar. Farrar, Straus and Giroux. 288 pages. $26.",Health
caption_17285,"Mayor Bill de Blasio announcing a public health emergency at the Williamsburg branch of the Brooklyn Public Library. He warned that failure to comply with compulsory vaccinations would result in a $1,000 fine.",Health
caption_17290,"Lindsey McFarland, 26, of Texas, with her husband and doctors at a news conference after she underwent a uterus transplant at the Cleveland Clinic.",Health
caption_17291,"Keilly McQuail and Jon Norman Schneider as lawyers who work, and eat, together in ""Lunch Bunch.""",Theater
caption_17303,"Jack Garfein at the Mayfair Hotel in London during the London Film Festival in 2012. As a director, producer and acting teacher, he worked with some of the greatest actors and playwrights of his era.",Theater
caption_17310,Sarah Chalfie and Roland Lane in &ldquo;Fill Fill Fill Fill Fill Fill Fill.&rdquo;,Theater
caption_17311,"Women in Bangalore, who are H.I.V. positive, made red ribbons in 2012.",Health
caption_17314,"Scott Gottlieb, the commissioner of the Food and Drug Administration, at a Senate hearing earlier this year. The F.D.A. issued new guidelines that will expedite treatments involving human cells and tissues.",Health
caption_17317,"Galen Ryan Kane, right, and Anthony Bowden in the Acting Company&rsquo;s production of &ldquo;Native Son.&rdquo;",Theater
caption_17329,The technology in use at the National Theater in August. The London venue announced on Wednesday that the glasses would be available without charge for all of its 2019 season.,Theater
caption_17330,"Kermit Frazier, in front of the Brooklyn Public Library, said it has been difficult to get his plays produced.",Theater
caption_17331,"Air pollution, like heavy smog in Beijing, is contributing to climate change, a phenomenon that is starting to affect people's health around the world.",Health
caption_17338,"Sydney Theater Company&rsquo;s &ldquo;The Secret River,&rdquo; adapted from Kate Grenville&rsquo;s novel by Andrew Bovell and directed by Neil Armfield.",Theater
caption_17340,"From left, Tad Cooley, Russell Harvard and Marianna Bassham in ""I Was Most Alive With You,"" by Craig Lucas, at Playwrights Horizons.",Theater
caption_17344,Representative Chris Collins of New York after his arraignment on insider trading charges in New York on Wednesday.,Health
