Folder,Caption,Label
caption_23394,"Dmitry Rybolovlev, shown here at a soccer match in France, has accused an art dealer, Yves Bouvier, of defrauding him but criminal charges brought against the dealer have been dismissed by a court in Monaco.",Art & Design
caption_23406,"Ms. Posey has always had an offbeat glamour, partial to wearing oversized, Elaine Stritch-style eyeglasses and carrying Tic Tacs in a dispenser the shape and size of a giant Tic Tac. She shares her West Village apartment with Gracie, her 14-year-old bichon fris&eacute;-poodle-Maltese mix.",Television
caption_23407,"<p>""Past Times"" by Kerry James Marshall sold Wednesday night for $21.1 million at Sotheby's, generating a windfall for a Chicago agency.</p>",Art & Design
caption_23410,Argentine dictator Jorge Rafael Videla led the country's systematic and brutal targeting of its people.,Opinion
caption_23414,"Is Jon Snow (Kit Harington) the Prince Who Was Promised in ""Game of Thrones""? Is it Daenerys Targaryen (Emilia Clarke)? Is it neither?",Television
caption_23417,"The author, age 3. ""The textures of the suit, salt and sand on my skin made me feel like I was burning, but I stubbornly insisted on swimming in the sea anyway.""",Opinion
caption_23419,"Seth Meyers said that he doubts Senator Chuck Schumer can hold Republicans' ""feet to the fire"" when it comes to bringing up a vote on the fate of so-called Dreamers.",Television
caption_23424,Stephen Colbert made fun of President Trump for his refusal to admit defeat in negotiations over the government shutdown.,Television
caption_23426,"President Jair Bolsonaro of Brazil in Brasilia on July 25, after he tested negative for Covid-19.",Opinion
caption_23432,"Michael Rakowitz's ""The invisible enemy should not exist (Lamassu)"" here on display in Trafalgar Square in London, is a re-creation of a sculpture destroyed by ISIS.",Art & Design
caption_23433,"Kevin Jennings, the new president of the Tenement Museum, is a former leader of nonprofit organizations and has been an Obama official. He plans to expand the museum's reach through virtual and augmented reality.",Art & Design
caption_23438,President Vladimir Putin's denials about the poisoning of a Russian politician aren't credible.,Opinion
caption_23455,"From left, Lee Rodriguez, Ramona Young and Maitreyi Ramakrishnan in ""Never Have I Ever.""",Television
caption_23461,"The absurd, self-referential cartoon &ldquo;Animaniacs&rdquo; returns this week with the original voice actors playing, from left, Yakko, Wakko and Dot.",Television
caption_23468,"Darren Criss as Andrew Cunanan, left, and Jon Jon Briones as Modesto Cunanan in ""The Assassination of Gianni Versace: American Crime Story.""",Television
caption_23473,A health worker extracts blood for a coronavirus antibody test.,Opinion
caption_2348,The observation deck at Rockefeller Center.,Art & Design
caption_23488,"From left, new works depicting Peanuts characters by Kenny Scharf, Rob Pruitt and Nina Chanel Abney, for a public art project commissioned by Peanuts Worldwide that will go up in downtown Manhattan this month.",Art & Design
caption_23499,"The unfinished memorial in South Dakota to the Sioux leader Crazy Horse, just a few miles from a county named for a slayer of Native Americans.",Opinion
caption_23508,Owen Wilson guest stars in the Season 3 premiere of &ldquo;Documentary Now!&rdquo;,Television
caption_23509,Dominique Jackson in &ldquo;Pose.&rdquo;,Television
caption_23518,"From left, Francesco Colella, Nicola Rignanese and Luca Marinelli in ""Trust.""",Television
caption_23523,George Bellows&rsquo;s &ldquo;Tennis at Newport&rdquo; (1920) and other works from the Virginia Museum of Fine Arts are on display at the entrance of the Winter Antiques Show at the Park Avenue Armory.,Art & Design
caption_23537,"Ellsworth Kelly's, ""Orange Blue,"" painted in 1957, is being sold by the estate of the artist Robert Indiana at a Christie's auction this month.",Art & Design
caption_23545,"Floodwaters in the Kurigram district, in the northern part of Bangladesh, last July.",Opinion
caption_23546,"From left, Justin Hartley, Chrissy Metz and Sterling K. Brown in ""This is Us.""",Television
caption_23557,"&ldquo;Peinture 202 x 143 cm, 5 Avril 2019&rdquo; in the exhibition &ldquo;Pierre Soulages: A Century&rdquo; at L&eacute;vy Gorvy.",Art & Design
caption_2356,"""Seed Puzzle on Three Levels"" (1966), by Lenore Tawney.",Art & Design
caption_23560,Suspended animation: Francis Bacon&rsquo;s &ldquo;Triptych Inspired by the Oresteia of Aeschylus&rdquo; was shown at Sotheby&rsquo;s in London in March and estimated to sell for upwards of $60 million in the May Contemporary Art auction in New York. Sotheby&rsquo;s has not said if the sale will be canceled or postponed.,Art & Design
caption_23574,"Visitors to Photoville on Water Street at Brooklyn Bridge Park view The United Nations Development Programme's exhibit, ""The Far-reaching Fallout from Covid-19."" The fair runs through Nov. 29.",Art & Design
caption_23577,An ambulance driver outside a hospital in New York.,Opinion
caption_23581,"John Turturro in HBO's ""The Plot Against America,"" which imagined the rise of fascism in the United States.",Television
caption_23587,"From left, Hilary Swank, Donald Sutherland, Michael Esper and Noble Foss-Bowen in ""Trust.""",Television
caption_236,President Trump at Mount Rushmore on Friday.,Opinion
caption_23600,Jessica Smietana showing a picture of her father.,Opinion
caption_23605,"Harry J. Anslinger in 1930, when he became commissioner of the Federal Bureau of Narcotics. He worked for five presidents.",Art & Design
caption_2362,The Mother Cabrini statue by Jill and Giancarlo Biagi at Battery Park City in Manhattan.,Art & Design
caption_23644,Representative Alexandria Ocasio-Cortez addressing the virtual Democratic National Convention on Tuesday.,Opinion
caption_23649,"""Moses and the Brazen Serpent and the Transfiguration of Jesus,"" a 1683 painting by the Mexican artist Cristóbal de Villalpando, will be on display at the Met through Oct. 15.",Art & Design
caption_23657,"Blanche Lazzell&rsquo;s woodcut print &ldquo;The Little Church,&rdquo; from 1950, in the exhibition ""Postwar Women.&rdquo;",Art & Design
caption_23659,'Hollywood',Television
caption_23664,Wearing masks or face coverings should be government policy now.,Opinion
caption_23665,"Left, Olivier Widmaier Picasso, left, and his partner, Matthew Drushel, in their Miami Beach apartment with a Gilles Bensimon photograph &ldquo;Flowers in the Water&rdquo; (2011).",Art & Design
caption_23673,"Ruth Wilson plays her own grandmother in a semi-fictional look at her grandfather, a spy with several secret lives, in ""Mrs. Wilson"" on PBS.",Television
caption_23693,"A character sketch by Jonathan Lemon, who will be drawing the new Alley Oop, shows how his approach has evolved.",Art & Design
caption_23696,"Richard Gerstl (1883-1908) painted ""The Schoenberg Family"" in July 1908, shortly before his affair with Mathilde Schoenberg was discovered by her husband, the composer Arnold Schoenberg. Gerstl took his own life in November. Over his brief six-year career, he pursued a range of styles enlivened by texture and chromatic daring.",Art & Design
caption_23698,,Opinion
caption_23705,"The show ""Ahlan Simsim,"" which means ""Welcome Sesame"" in Arabic, will debut in early February 2020.",Television
caption_2372,"Tiffany Zabludowicz in her living room, which includes Artie Vierkant&rsquo;s &ldquo;Detachable Storage Rack for a Metallic Structure 25&rdquo; (upper left); a desk, left, by the French designer Jean Prouv&eacute;; Item Idem&rsquo;s inflatable hot dog &ldquo;Untitled (Bond Dog)&rdquo;; &ldquo;Corn Cobs&rdquo; by the art collective Puppies Puppies; Josephine Meckseper&rsquo;s &ldquo;SS22&rdquo; (center); and Tracey Emin&rsquo;s &ldquo;Concorde III&rdquo; (right).",Art & Design
caption_23720,"The Creek Fire, the latest blaze that has hit California.",Opinion
caption_2374,"The president is on vacation from the White House for 10 days, and late night is following.",Television
caption_23743,,Opinion
caption_23744,"From top, quotes from Stesichorus, as cited by Plato, Frantz Fanon and Antjie Krog were virtually projected onto the Rockefeller Memorial Chapel at the University of Chicago.",Art & Design
caption_23746,"Supporters waiting to hear Bernie Sanders speak at a campaign rally in Santa Ana, Calif., on Friday.",Opinion
caption_23757,"A scene from ""Harley Quinn.""",Television
caption_23761,"&ldquo;One of the ideas in &lsquo;After Life&rsquo; is about how the mundane saves us,&rdquo; Ricky Gervais said about his darkly comic Netflix series. &ldquo;We need those little things.&rdquo;",Television
caption_23765,"With President Trump resuming his coronavirus briefings, Stephen Colbert said it was ""good that he's going to be talking about the new scientific developments and deferring to the experts, except he's not.""",Television
caption_23777,"George Ortman&rsquo;s &ldquo;Tales of Love,&rdquo; from 1959, &ldquo;whose bright primary colors and linear arrangements reject the grand, often messy gestures of Abstract Expressionism.&rdquo;",Art & Design
caption_23779,Broadway on the Upper West Side.,Opinion
caption_23782,"Signs at Ferrucci Junior High School in Puyallup, Washington where two schools were closed earlier this week due to coronavirus concerns.",Opinion
caption_23788,"A production image for the 1970 film ""The Boys in the Band.""",Art & Design
caption_23790,"The name of Isabella Gibbons, an enslaved woman who lived and worked at the University of Virginia and became a teacher.",Art & Design
caption_23798,Adam Schiff and other House managers holding a press conference Friday on Capitol Hill.,Opinion
caption_23800,The Supreme Court ruled on Monday that gay and transgender people are protected from workplace discrimination by the Civil Rights Act of 1964. Justice Neil Gorsuch wrote the decision.,Opinion
caption_23805,"Supporters of Han Kuo-yu, a presidential candidate who favors close ties with China, during a campaign rally in Taipei.",Opinion
caption_23808,"Isaac Wright Jr., right, with 50 Cent. Wright saw something of a kindred spirit in the rapper. &ldquo;These two lives ultimately came together to create this show,&rdquo; he said.",Television
caption_23813,"Brenda Meder, the executive director of the Hays Arts Council in Hays, Kan.: ""When what you're about is important enough to you, you will find a way. And that's how it always is with the arts.""",Art & Design
caption_2382,"From left, Shailene Woodley, Reese Witherspoon and Nicole Kidman in the Season 1 finale of ""Big Little Lies.""",Television
caption_23826,"Julia Sweeney&rsquo;s Pat, left, was popular enough on &ldquo;S.N.L.&rdquo; to inspire a movie. But the character also has an ugly underside that its creator never intended.",Television
caption_23829,A vast renovation of the Sydney Opera House shut the concert hall for the first time in its history.,Art & Design
caption_23835,Luca Guadagnino is less interested in action and plot than in human behavior.,Television
caption_23844,,Opinion
caption_23848,"Protesters clash with police along Lake Street in Minneapolis as they demonstrate against the killing of George Floyd, who died in police custody.",Opinion
caption_23849,"George Harvey, right, an impolitic American ambassador to Britain, posing for a photo with the Prince of Wales, center, in 1923.",Opinion
caption_23853,Senator Mitt Romney outside the Capitol during the Senate impeachment trial.,Opinion
caption_23854,"When ""Leonard Cohen: A Crack in Everything"" comes to the Jewish Museum, it will include ""Passing Through,"" a 360-degree video installation by George Fok.",Art & Design
caption_23855,A demonstrator in Minneapolis injured by rubber bullets during protests Thursday over the death of George Floyd.,Opinion
caption_23859,Claire Danes in the final season of &ldquo;Homeland.&rdquo;,Television
caption_23864,Benedict Cumberbatch plays the prickly political consultant Dominic Cummings in &ldquo;Brexit.&rdquo;,Television
caption_23872,President Jair Bolsonaro riding a horse during an event with supporters in Bras&iacute;lia on Sunday.,Opinion
caption_23879,A large 154-pound Quran at a book fair in Istanbul.,Opinion
caption_23894,,Opinion
caption_23895,"Protesters brought down the statue of Christopher Columbus outside the State Capitol in St. Paul, Minn., on Wednesday.",Opinion
caption_239,"Ed Ruscha's work is being sold in a signed limited edition of 50 for $2,000 each to support the People for the American Way's  election work.",Art & Design
caption_23902,"Rodrigo Moura, formerly an adjunct curator at the São Paulo Museum of Art, is El Museo del Barrio's new chief curator.",Art & Design
caption_23915,"Kerry James Marshall&rsquo;s &ldquo;Knowledge and Wonder,&rdquo; currently held by the Chicago Public Library, is due to be auctioned at Christie&rsquo;s.",Art & Design
caption_2392,"Jussie Smollett, one of the stars of ""Empire,"" in 2016. The Chicago police said he took himself to Northwestern Hospital after the attack and was described as in ""good condition.""",Television
caption_23927,The comedian Sarah Cooper's homemade videos capture President Trump entirely through pantomime.,Television
caption_23945,"Jeremy Irons in a scene from ""Watchmen.""",Television
caption_23947,"Jody and Gerald Lippes in their home in Naples, Fla., next to Betty Woodman&rsquo;s &ldquo;Interior Summer Vase Diptych&rdquo; (1997). In the background is Teresita Fern&aacute;ndez&rsquo;s &ldquo;Night Writing (Tropic of Capricorn)&rdquo; (2013).",Art & Design
caption_23974,"Celebrations for the 70th anniversary of the founding of the People's Republic of China, in Tiananmen Square, Beijing, on Oct. 1, 2019.",Opinion
caption_23978,"On Thursday, the Biden campaign released a video conversation between Joe Biden and Barack Obama. Part of the point seemed to be to provide a calm contrast to President Trump&rsquo;s theatrics.",Television
caption_23979,"The French Culture Minister Franck Riester, center, visits the Louvre Abu Dhabi on Nov. 9. The museum, designed by the French architect Jean Nouvel, is celebrating the first anniversary of its official opening to the public on Nov. 11.",Art & Design
caption_23984,"Dance feather regalia dry in the sand, made by Dave Severns, whose culture camp teaches young men a nearly forgotten art form.",Art & Design
caption_23998,"Horace Bowers, grandfather of Kris Bowers.",Opinion
caption_23999,"Bashir Salahuddin, left, and Diallo Riddle in &ldquo;Sherman's Showcase.&rdquo;",Television
caption_2400,"Monty Blanchard and Leslie Tcheyan with their salon-style presentation of outsider and other art, at their TriBeCa home.",Art & Design
caption_24005,,Opinion
caption_24008,Noel Fielding says his hosting &ldquo;The Great British Baking Show&rdquo; is &ldquo;good for boys who wear makeup and aren&rsquo;t regular people.&rdquo;,Television
caption_24016,"Ciara performs during the 2019 ""Dick Clark's New Year's Rockin' Eve"" special on ABC. The singer will return to host this year's festivities from Hollywood.",Television
caption_24017,"A still from Mr. Bourouissa's &ldquo;Horse Day&rdquo; (2015), a two-screen video that scrambles the tropes of westerns, documentaries, and hip-hop.",Art & Design
caption_24021,"The new PBS cartoon &ldquo;Molly of Denali,&rdquo; which centers on an Alaska Native family, is perhaps PBS&rsquo;s most ambitious effort yet to educate its young viewers about a distinct cultural group.",Television
caption_24030,"Robbie Amell, left, and Owen Daniels in ""Upload,"" a new high-concept comedy by Greg Daniels set in a digital afterlife.",Television
caption_24032,"A scene from ""Planet Earth: Blue Planet II.""",Television
caption_24053,"Scenes from the International Folk Art Market in Santa Fe. ""My dream is to put crafts in the same conversation when we talk about art,"" said Asif Shaikh, a master embroiderer.",Art & Design
caption_24061,"Kenny Ortega tries to make auditions welcoming when he casts teenagers because he remembers what it was like to be young. ""I know what I had going on inside of me,"" he said, ""and I thought it was pretty special.""",Television
caption_24062,"Ibijoke Sanwo-Olu, wife of the governor of Lagos State in Nigeria, at a Men Against Rape walk in June.",Opinion
caption_24068,"Penguin, meet the belugas: In March, the Shedd Aquarium in Chicago let some of their penguins explore the aquarium on their own. It was a viral hit. Wellington, above, is a rockhopper penguin.",Art & Design
caption_24069,"Anne Ellegood has been named the new director of the Institute of Contemporary Art, Los Angeles.",Art & Design
caption_24070,"A man left a note outside the Chicago home of Rod R. Blagojevich, a former Democratic governor of Illinois, thanking President Trump for commuting Mr. Blagojevich's prison sentence on Tuesday.",Opinion
caption_24074,"A banner outside the museum features a photograph by Juergen Teller, taken in his studio in London in 2018.",Art & Design
caption_24078,"From left: ""There Exists a Glorious World. Its Name? The Land of Sustainable Burdens,"" ""Thank You My Love, I Would Never Have Discovered It Without You"" and ""Mosaicked Utterance,"" by Jadé Fadojutimi at Pippy Houldsworth Gallery in London.",Art & Design
caption_24083,"Boston City Hall, designed by Michael McKinnell and Gerhard Kallmann, was a statement of protest against what Mr. McKinnell called the ""degenerate frippery and surface concerns"" of ""cosmetic"" architecture.",Art & Design
caption_24094,Billy Porter in &ldquo;Pose.&rdquo;,Television
caption_24095,,Opinion
caption_24098,Former National Security Adviser John Bolton with President Trump during a meeting in the Oval Office in 2018.,Opinion
caption_24103,"The artist Sean Scully standing between a Serge Poliakoff painting and a Walker Evans photograph in his studio in Tappan, N.Y.",Art & Design
caption_2411,Conan O&rsquo;Brien backstage at his talk show in January.,Television
caption_24116,"Louise Lab&egrave;que, left, and Wislanda Louimat in &ldquo;Zombi Child.&rdquo;",Television
caption_24118,"Mahershala Ali in a scene from ""True Detective.""",Television
caption_2413,Was the president reflecting on his time spent with Bob Woodward as he arrived for a news conference on Thursday?,Opinion
caption_24140,People lined up at a food bank in Manhattan on July 30.,Opinion
caption_24142,Dionisia Rivera collecting cans and bottles on the Upper East Side.,Opinion
caption_24149,"A scene from ""The Walking Dead.""",Television
caption_2415,"Bernie Sanders, center, then mayor of Burlington, Vt., on a visit in 1988 to Yaroslavl, Russia, to establish sister-city ties.",Opinion
caption_24154,"Christiane Amanpour, left, and Kukhee Choo of Sophia University in Tokyo in &ldquo;Sex &amp; Love Around the World.&rdquo;",Television
caption_24160,"An untitled 2017 work in ""Richard Prince: High Times,"" at Gagosian in Chelsea.",Art & Design
caption_24179,,Opinion
caption_24181,"Leilah Babirye&rsquo;s &ldquo;Nakazzi From the Kuchu Lungfish Clan&rdquo; (2020), wood, wax, aluminum, nails and found objects.",Art & Design
caption_24183,"Bernie Wrightson, comic artist, in an undated photograph.",Art & Design
caption_24187,"An impression of the winning proposal. The location, in a park near the Houses of Parliament, has attracted criticism.",Art & Design
caption_24189,"In ""The Plot Against America,"" the political rise of Charles Lindbergh, left, played by Ben Cole, inaugurates a more hateful era in America. With John Turturro as Bengelsdorf.",Television
caption_24196,"Gov. Steve Bullock of Montana spoke as a 2020 Democratic presidential candidate in Clear Lake, Iowa, last August. The Times reported on Wednesday that Mr. Bullock is poised to run for the Senate.",Opinion
caption_2421,"""The Flag"" by Georgia O'Keeffe is one of the many haunting images from the exhibition ""World War I and American Art"" at the Pennsylvania Academy of the Fine Arts in Philadelphia.",Art & Design
caption_24211,Emilia Clarke and Kit Harington as Daenerys Targaryen and Jon Snow.,Television
caption_24230,"Hemky Madera, left, and Hank Azaria in &ldquo;Brockmire.&rdquo;",Television
caption_24234,"Debate night, Stephen Colbert style: ""He mentioned Obama. For those playing at home, time to take a drink.""",Television
caption_24266,"The Museum of Jewish Heritage, in Lower Manhattan, whose leader said it is making &ldquo;very difficult decisions&rdquo; to ensure its future.",Art & Design
caption_2428,"Anna Chlumsky and Macaulay Culkin in ""My Girl.&rdquo;",Television
caption_24283,Gabby Douglas in &ldquo;Undercover Boss: Celebrity Edition.&rdquo;,Television
caption_24287,"Stephen Colbert walked us through the trove of evidence handed over by a Rudy Giuliani associate: ""It didn't help that the next note was 'leave paper trail of impeachable offenses.'""",Television
caption_24292,"Giovanni Battista Moroni's ""The Tailor"" is an early example of narrative portraiture.",Art & Design
caption_24298,"Joe Biden, the Democratic presidential nominee, at the party's convention.",Opinion
caption_243,Moderators in place for a 2016 presidential debate in Las Vegas.,Opinion
caption_2431,"From left, Tika Sumpter, Mykal-Michelle Harris, Mark-Paul Gosselaar, Arica Himmel and Ethan William Childress in ""mixed-ish.""",Television
caption_24329,"Ishai Golan as one of five people caught in a web of intrigue in ""False Flag,""an Israeli thriller on Hulu.",Television
caption_24334,"Interstate 10 in Red Rock, Ariz.",Opinion
caption_24337,John Mulaney in &ldquo;Kid Gorgeous at Radio City.&rdquo;,Television
caption_24339,"Emilia Clarke in ""Game of Thrones.""",Television
caption_24358,President Trump's policies have left children without health insurance and his budget proposals would leave the country more vulnerable to a pandemic.,Opinion
caption_24359,"Louise Chevillotte, above, and Esther Garrel in &ldquo;Lover for a Day.&rdquo;",Television
caption_2438,"""Montagne Sainte-Victoire,"" by Paul Cézanne, will be shared between museums in Switzerland and France.",Art & Design
caption_24394,"Residents gathered this month on a corner in Coquille, Ore., in anticipation of rumored (nonexistent) busloads of antifa activists.",Opinion
caption_24402,"Rev. Paul Wilson, of Union Hill and Union Grove Baptist Churches, at a 2018 rally concerning a compressor station for the Atlantic Coast Pipeline.",Opinion
caption_24412,Jack Reynor and Florence Pugh in &ldquo;Midsommar.&rdquo;,Television
caption_24419,"From left, Jane D. Hartley, then the United States ambassador to France; the artist Jeff Koons; and Anne Hidalgo, the mayor of Paris, announcing an art donation by Mr. Koons last November.",Art & Design
caption_24421,"""Serwaa and Amoakohene,"" 2019, Jordan Casteel&rsquo;s painting of a young man and his mother, in the exhibition &ldquo;Within Reach.&rdquo;",Art & Design
caption_24433,"Left, Edgar and Joyce Anderson's ""Timepiece"" (1985, sculpture), with Sandy and Louis Grotta. From left, on the wall, Peter Voulkos's ""Wood Fired"" (1981), ""Wood Fired"" (1980), ""Wood Fired"" (1978) and ""Gas Fired"" (1978/79). Center, large ceramic by Toshiko Takaezu (1970s-80s); table by Edgar and Joyce Anderson.",Art & Design
caption_2444,A critical play in Puppy Bowl XV.,Television
caption_24443,"Christine Macel, chief curator of the Pompidou Center in Paris and the curator of this year's Venice Biennale.",Art & Design
caption_24446,"Jon Favreau has directed several films from Walt Disney Studios, including ""Iron Man"" and ""The Jungle Book.""",Television
caption_24448,"Eyes up: ""The Hive,"" an art installation by Elmgreen & Dragset, inside the 31st Street entry to the Moynihan Train Hall, is composed of 100 upside-down futuristic buildings hanging like stalactites.",Art & Design
caption_24451,"A young grey-headed flying fox in Victoria, Australia. Ancient literature and folklore record a long list of anti-bat beliefs. Some people also blame bats for carrying dangerous pathogens, including, potentially, the precursor of the new coronavirus.",Opinion
caption_24461,Protesting New York's stop-and-frisk program in 2013.,Opinion
caption_24468,"Eastern grey kangaroos in Australia, as seen in ""Seven Worlds, One Planet.""",Television
caption_24480,"Benjamin Bradley, a collector whose obsession is Christmas, and his dog, Ebenezer, in the antique-filled apartment he shares with his partner, Bruce Wayne. Behind him is an abstract expressionist painting by Priscilla Heine, flanked by framed English military seals.",Art & Design
caption_24481,"Kayvan Novak, left, and Harvey Guillen in &ldquo;What We Do in the Shadows.&rdquo;",Television
caption_24486,"&ldquo;The Journey of the Magi,&rdquo; a 12th-century fresco at the Church of Saint-Aignan in Brinay, France.",Opinion
caption_24489,"A mobile Covid-19 testing site in Tampa, Fla., this month.",Opinion
caption_24499,The American Museum of Natural History in Manhattan.,Art & Design
caption_24513,"A nurse, Kansas Underwood, center, hugging her children before boarding a bus with other volunteers traveling from Ithaca to New York City to help with the coronavirus crisis.",Opinion
caption_24515,Passengers guarding themselves against the coronavirus arrived at Los Angeles International Airport on Wednesday.,Opinion
caption_24516,"Last week's episode of ""South Park,"" titled ""Band in China,"" mocked Chinese censors and American businesses that bend over backwards to appease them.",Television
caption_24518,"From left, Amy Landecker, Gaby Hoffmann and Jay Duplass in &ldquo;Transparent: Musicale Finale,&rdquo; a series-concluding movie musical premiering Sept. 27 on Amazon.",Television
caption_2452,"U.S. Senator Tom Cotton calls for ""an overwhelming show of force.""",Opinion
caption_24524,"Nadav Kander, ""Chongqing XI"" from the series ""Yangtze, The Long River"" (2006-7). Mr. Kander won the Prix Pictet, a prize for photography that explores themes of sustainability, in 2009.",Art & Design
caption_24542,"Nicole Eisenman's ""Procession,"" on view as part of ""2019 Whitney Biennial,"" which closes on Sept. 22.",Art & Design
caption_24544,"Protesters march on Tiananmen Square, in &ldquo;The People Versus the Party.&rdquo;",Television
caption_2455,"""The Death of Orpheus,"" by Jean Delville (1893), is in ""Mystical Symbolism,"" at the Guggenheim Museum.",Art & Design
caption_24567,A worker behind the counter at a restaurant in Koreatown on Sunday.,Opinion
caption_24569,"A mural painted by the artist Banksy, near the Barbican Center in London. The art work appeared to herald the start of a major exhibition of Jean-Michel Basquiat's work, opening on Thursday at the Barbican.",Art & Design
caption_24586,"Phoebe Dynevor and Regé-Jean Page star as the central will-they-won't-they couple in Netflix's new Regency drama, ""Bridgerton,"" which imagines a more racially integrated past.",Television
caption_24614,"Stephen Colbert riffed on the White House's calling Mike Pence an essential worker, saying. ""At best, he is vice essential.""",Television
caption_24616,A Covid-19 patient on a ventilator at Elmhurst Hospital in Queens last month.,Opinion
caption_24619,"Donald Moffett in his studio standing next to ""Lot 062619 (cell division, red)"" and in front of ""Lot 072619 (the new damson)"" ahead of his show ""ILL (nature paintings)"" at the Marianne Boesky Gallery in Chelsea.",Art & Design
caption_24622,A voter after casting his vote in New Hampshire's primary on Tuesday.,Opinion
caption_2464,,Opinion
caption_24640,"A detail of Jackson Pollock&rsquo;s &ldquo;Autumn Rhythm (Number 30)&rdquo; (1950), which is among nearly 60 works in the newly opened Metropolitan Museum of Art exhibition &ldquo;Epic Abstraction: Pollock to Herrera.&rdquo;",Art & Design
caption_24641,"Laurie Garrett cheering essential workers from the roof of her apartment building, joining a citywide ritual every evening in New York.",Opinion
caption_24650,Al Gore at the United Nations Climate Change Conference in 2015.,Opinion
caption_24658,"Michelle Carter, as seen in ""I Love You, Now Die.""",Television
caption_24663,"""Many jokes reach just beyond what is real, and that is a pretty good way of setting yourself up for things that may turn out to be real in the future,"" Bill Irwin, author of ""The Simpsons and Philosophy,"" said of the show.",Television
caption_24668,"""Star Trek: Lower Decks,"" CBS All Access's latest offering in the ""Trek"" franchise, focuses on the kinds of low-level characters who get stuck doing all the paperwork.",Television
caption_2467,"Vicky Krieps in ""Das Boot,"" a television sequel to the film, on Hulu.",Television
caption_24670,"William Wegman and a cutout of one of his dogs, Bobbin, in 2008.",Opinion
caption_24674,Ryan Gosling sets his eyes on the moon in &ldquo;First Man.&rdquo;,Television
caption_24679,"Robert De Niro, left, as Robert Mueller, the special counsel in the Russia investigation, and Ben Stiller as Michael D. Cohen, President Trump&rsquo;s personal lawyer, on &ldquo;Saturday Night Live.&rdquo;",Television
caption_24685,More than three acres of new parkland recently opened for strolling and lounging along the East River as part of Brooklyn Bridge Park.,Art & Design
caption_24714,Venezuelan migrants crossing the Colombian mountains on a flatbed truck last year.,Opinion
caption_24715,"Roy De Forest's ""Among the Lilies,"" 1974.",Art & Design
caption_24741,Hoan Ton-That testing the Clearview AI app.,Opinion
caption_24746,"Ramy Youssef in ""Feelings.""",Television
caption_24749,"Katja Herbers and Mike Colter play members of a team investigating demonic possessions on the CBS drama ""Evil.""",Television
caption_24751,An outside law firm hired by the Detroit Institute of Arts found the museum had done nothing wrong in the loan of a painting to the museum by the museum director&rsquo;s father-in-law.,Art & Design
caption_24758,"A pedestrian in front of a mural in Great Neck, N.Y. The area may suffer the country's next big cluster of infections.",Opinion
caption_2476,"""I hope they took dental photographs of Biden before this debate, because they're going to need a reference to put his teeth back in,"" Stephen Colbert said on Thursday.",Television
caption_24761,Dr. Amani Ballour in &ldquo;The Cave.&rdquo;,Television
caption_24767,"A new street sign at the intersection of H and 16th Street, near the White House in Washington.",Opinion
caption_24773,"An employee working at Ventec Life Systems, a ventilator manufacturer in Bothell, Wash.",Opinion
caption_24774,"Mitt Romney of Utah, right, with Lindsey Graham of South Carolina after a Senate Republican caucus lunch in March.",Opinion
caption_24779,"President Trump delivering the commencement address at the United States Military Academy in West Point, N.Y., on Saturday.",Opinion
caption_24787,"In ""Good Girls,"" Christina Hendricks, Retta and Mae Whitman are three women with with money trouble that can't be solved within the bounds of lawful behavior.",Television
caption_24791,"A worker at a food bank in Texas in May. Since then, things have only gotten worse.",Opinion
caption_24793,Jeremy Lee Quinn has spent the past four months documenting &ldquo;black bloc&rdquo; anarchists in half a dozen cities across the country.,Opinion
caption_24808,"John Oliver on &ldquo;Last Week Tonight,&rdquo; which is returning for its fifth season on HBO.",Television
caption_24812,"RuPaul hosted ""Saturday Night Live"" this week.",Television
caption_24822,"With the deluge of imagery that associates beauty with whiteness, girls of color are primed not only to developing eating disorders, but also to see these disorders go untreated.",Opinion
caption_24823,"Victoria Rogers at her Manhattan apartment. The large piece behind her is the first work she collected: Émile Bernard's ""Vue de Pont-Aven"" (1887), which is uncharacteristic of what she collects now. Below the Bernard at left is a work by Bruce High Quality Foundation, based on a photo of Ms. Rogers and a friend. The top drawing is by Lorna Simpson, while on her table are vases by Kara Walker.",Art & Design
caption_24830,"James Badge Dale in ""Rubicon.""",Television
caption_24831,"Francisco Toledo in 2008 in Monterrey, Mexico, working on ""La Lagartera,"" a sculpture of a giant reptile that he made with steel and plaster.",Art & Design
caption_24832,"The four artists shortlisted for the Turner Prize 2019, clockwise from top left: Helen Cammock, Lawrence Abu Hamdan, Oscar Murillo and Tai Shani.",Art & Design
caption_2484,Tara Helen O&rsquo;Connor is among the musicians in &ldquo;Odyssey: The Chamber Music Society in Greece.&rdquo;,Television
caption_24842,Jack Tilton at his gallery on the Upper East Side of Manhattan in 2008.,Art & Design
caption_24859,Pierre Soulages turns 100 in December.,Art & Design
caption_24861,"Damian Lewis in ""Billions.""",Television
caption_24867,"Brittany O'Grady plays an aspiring songwriter in ""Little Voice,"" debuting Friday on Apple TV+.",Television
caption_24870,Adam Schiff on his way to the Senate chamber on Wednesday.,Opinion
caption_24872,"Douglas A. J. Latchford, a major collector and expert on Khmer art, at the National Museum of Cambodia in Phnom Penh in 2009. Cambodia granted him the equivalent of knighthood.",Art & Design
