Folder,Caption,Label
caption_20966,The site known as Pueblo Bonito at Chaco Canyon in New Mexico. A study of bodies buried at the site suggests power was passed down through a female line between the years 800 and 1130.,Science
caption_20969,Lemon almond butter cake.,Food
caption_20970,"A luncheon at Ris in Washington in July honored Cindy Whitehead, center, chief operating officer of Sprout Pharmaceuticals.",Science
caption_20978,Pan-roasted salmon with jalapeño.,Food
caption_20986,"A selection of the whiskeys that went into the infinity bottle of Josh Peters, who runs the blog the Whiskey Jug.",Food
caption_20995,Rescued adolescent and adult bonobos at the Lola Ya Bonobo Reserve in the Democratic Republic of Congo.,Science
caption_21000,Derrick Henry ran over several members of the Ravens' vaunted defense on his way to a 29-yard touchdown in overtime.,Sports
caption_21005,The chef Nick Anderer of Anton&rsquo;s.,Food
caption_21034,Green Bay's offensive line struggled against San Francisco's pass rush in Week 12. Aaron Rodgers was sacked five times.,Sports
caption_21037,"Smoke from a brush fire in a deforested part of Brazil's Amazon basin. The Zika virus, which is an epidemic in Brazil, is transmitted mainly by mosquitoes.",Science
caption_21044,"A photo from May 2012 of a curb in Hayward, Calif., that illustrated the movement of the Hayward Fault.",Science
caption_21047,"Making soup dumplings at Little Alley, opening on Third Avenue and 37th Street.",Food
caption_2106,Kim Ng was most recently a senior vice president for Major League Baseball. She has twice been an assistant general manager.,Sports
caption_21061,"Porter Road sells meat from small farms, delivered fresh, nationally and within two days.",Food
caption_21073,"The tracks of a small, previously unknown species of dinosaur, with a false-color depth model of the same footprint, right.",Science
caption_21076,"Novak Djokovic, the reigning Australian Open champion, dropped only one set in the first three rounds of the tournament this year.",Sports
caption_21125,"An experiment in a so-called ""Mars Jar,"" a pressurized chamber to simulate the environment on Mars, containing Mars analog soil with E. coli bacteria mixed in, at the University of Florida.",Science
caption_21139,The handle of this oyster shucking knife is made from recycled plastic.,Food
caption_2115,K'Andre Miller putting on a Rangers jersey after he was chosen 22nd over all in the 2018 draft.,Sports
caption_21159,Melissa Clark's scalloped potato gratin.,Food
caption_21169,"Ambika Kamath, an evolutionary biologist at the University of California, Berkeley. &ldquo;What does it mean to say &lsquo;I&rsquo;m in favor of diversity&rsquo; when you haven&rsquo;t even reckoned with what the state of diversity is in your own institution?&rdquo; she said.",Science
caption_21170,Aligot (mashed potatoes with cheese).,Food
caption_21181,"""Now more than ever, I'm loyal and true,"" Cade Cunningham, left, said in a video he posted on Twitter reaffirming his commitment to play for Oklahoma State.",Sports
caption_21186,José Luis Chavez making tiger's milk with liquid nitrogen at Mission Ceviche Restaurant & Bar.,Food
caption_21202,"Larry Walker, left, and Derek Jeter were scheduled to be inducted into the Hall of Fame on July 26. Instead, they will be inducted next year, alongside anyone elected to the Class of 2021.",Sports
caption_21222,Keenan Allen had 16 catches for 145 yards and a touchdown in Los Angeles' win over the Jets.,Sports
caption_21226,"Sungjae Im of South Korea shot a four-under 66 on Sunday, winning for the first time on the PGA Tour in his 50th start.",Sports
caption_21227,Marzipan frog pops made by the confectioner Dahlia Weinman.,Food
caption_2124,"A SpaceX Falcon 9, with NASA astronauts Doug Hurley and Bob Behnken in the Dragon crew capsule, lifted off from Pad 39-A at the Kennedy Space Center in Cape Canaveral, Fla.",Science
caption_21254,A pallid bat holds a meal of a katydid.,Science
caption_21256,"Carlisle's city center flooded in December 2015. About 2,000 houses and 500 businesses were damaged or destroyed.",Science
caption_21257,"Nine colorful seasoning powders from Shed in Healdsburg, Calif.",Food
caption_21258,"Proxima Centauri, the closest known star to our own sun, is found in the constellation Centaurus and is not visible to the naked eye. The mysterious signal came from its direction.",Science
caption_21268,Sloppy Joes.,Food
caption_21273,"A cut of steak that doesn't break the bank, a salsa verde made from leafy greens, and some potato chips, of course: your next weeknight dinner.",Food
caption_21286,"Zachary Golper and Kate Wheatcroft, the owners of the bakery Bien Cuit.",Food
caption_21301,"Tim Stuetzle, left, has been ranked as the top European skater by N.H.L. Central Scouting.",Sports
caption_21309,"John Tonelli&rsquo;s hard-nosed style epitomized the Islanders&rsquo; never-quit attitude. &ldquo;He was easily the most underrated Islander,&rdquo; said the hockey historian and author Stan Fischler.",Sports
caption_2131,"If the early nesting data is any indication, Georgia could see a lot of little loggerhead sea turtles crawling to the sea in the coming months.",Science
caption_21313,"David Kaiser, is a fifth-generation Rockefeller and the head of a family fund fighting Exxon Mobil.",Science
caption_21323,"Edmonton, a city of just under 1 million people, is one of two cities hosting the N.H.L&rsquo;s postseason after a dogged pitch for the honor. &ldquo;We are oil country and we are a hockey town,&rdquo; Janet Riopel, president of the city&rsquo;s chamber of commerce, said.",Sports
caption_2133,"Irena Chalmers, who wrote and published cookbooks, taught at the Culinary Institute of America for 16 years. Jacques Pepin said of her, &ldquo;She was the type of person I liked because you always knew where you stood with her.&rdquo;",Food
caption_21344,Eden will be a simple and elegant restaurant from the chef David Laris.,Food
caption_21347,"New Orleans Pelicans forward Anthony Davis is said to have narrowed down his list of preferred trade destinations to four teams, including the Knicks.",Sports
caption_21354,Knicks guard Emmanuel Mudiay shot past Lakers forward Brandon Ingram on the way to the Knicks' 119-112 win.,Sports
caption_21355,The sounds of fans murmuring in the stands have always been important to television sports broadcasts. That has never been more clear than during the coronavirus pandemic.,Sports
caption_21356,"Renato Poliafito, who owns a small Brooklyn bakery and cafe, says he was denied a federal small-business loan because the fund had run dry.",Food
caption_21358,"The Milwaukee Bucks knelt during the national anthem before Game 5 of their playoff series against Orlando, which was postponed on Wednesday after the Bucks refused to play.&nbsp;",Sports
caption_21359,Chummy chimps in Kibale National Park in Uganda. A study drew from more than 20 years of daily observations of male chimpanzees&rsquo; interactions.,Science
caption_21369,"Ramon Laureano (22) charged the Houston Astros' dugout on Sunday in response after Alex Cintron, in blue shirt, taunted him to fight.",Sports
caption_21370,A female mountain caribou from the Selkirk herd near the United States-Canada border. Experts say only three of the so-called gray ghosts remain.,Science
caption_21378,Young Evangelicals for Climate Action held a prayer circle in September.,Science
caption_21380,"Dr. Lewis P. Rowland with residents at the University of Pennsylvania School of Medicine. In 1973, he went to Columbia, where he was chairman of the neurology department for 25 years, retiring in 1998.",Science
caption_21382,,Food
caption_21386,"Kim Clijsters plays Garbiñe Muguruza in a WTA event in Dubai. Clijsters, 36, has not played a professional singles match since 2012.",Sports
caption_2139,Pork cutlets parmigiana.,Food
caption_21390,"In his first game for the Patriots, Cam Newton rushed for 75 yards and two touchdowns. New England beat Miami, 21-11.",Sports
caption_21396,"David Stern, the National Basketball Association commissioner, was flanked by Hakeem Olajuwon, right, the No. 1 pick overall by the Houston Rockets, and Sam Bowie, the No. 2 pick overall by the Portland Trail Blazers, at the N.B.A. Draft in New York in 1984. Mr. Stern helped make the N.B.A. a global force.",Sports
caption_21404,"""He's very understanding of what the greats have done and how they have evolved,"" the pitching coach Matt Blake, right, said of Gerrit Cole.",Sports
caption_21407,"Trish Nelson, a former server at the Spotted Pig, raised her fist Tuesday as she spoke at a news conference announcing the settlement.",Food
caption_21413,"Two single-vineyard Chartogne-Taillet Champagnes: Les Orizeaux, left, and Heurtebise.",Food
caption_21445,Spaetzle.,Food
caption_21449,"The Pelicans rookie Zion Williamson is expected to make his debut for New Orleans on Jan. 22, the 45th game of the season. He has been out with a knee injury.",Sports
caption_21453,A honeybee with pollen on its legs.,Science
caption_21457,"Vice President Mike Pence at the National Space Council's first meeting in Chantilly, Va., in October.",Science
caption_21461,Cleveland Browns center J.C. Tretter is the president of the N.F.L. Players Association. He had promised a re-examination of the plan to cut benefits.,Sports
caption_21464,The Devils hope wing Alexander Holtz will complement centers Jack Hughes and Nico Hischier.,Sports
caption_21466,An artist's conception shows two merging black holes similar to those detected by LIGO. Astronomers said Thursday that they had felt space-time vibrations known as gravitational waves from the merger of a pair of mammoth black holes resulting in a pit of infinitely deep darkness.,Science
caption_21468,Luka Doncic of the Dallas Mavericks led fan voting in the Western Conference in the first round of returns for the All-Star Game.,Sports
caption_21470,Wolf plans to study astrophysics when he starts college in September.,Science
caption_21472,The world's best chocolate cake? Maybe so.,Food
caption_2148,"Zion Williamson of Duke scored 29 points in a win over Syracuse on Thursday, as he returned from an injury that happened when one of his Nike sneakers split open last month.",Sports
caption_21483,Mario Batali in October 2017.,Food
caption_21495,"At Island Pops, soursop and rum raisin ice creams are served beneath a sorbet of sorrel, the flowers steeped with cinnamon and cloves — a memory of a Caribbean Christmas.",Food
caption_2153,"Austin Emile, 16, does not venture far from his apartment building  in the Bronx as he works on his soccer skills these days. His mother has a compromised immune system, making exposure to the coronavirus especially risky.",Sports
caption_21533,Pan roasted fish fillets with herb butter.,Food
caption_2154,"A Squalius alburnoides fish, which researchers discovered had reproduced through androgenesis.",Science
caption_21546,Carlos Vela of L.A.F.C. and Jordan Morris of Seattle will battle for the Western Conference title again this year.,Sports
caption_21550,A student tested a self-made filter for viewing the solar eclipse in Indonesia on Wednesday.,Science
caption_21556,"In what now appears to have been his final N.F.L. game, Rob Gronkowski had six catches for 87 yards in the Patriots' win against the Los Angeles Rams in Super Bowl LIII.",Sports
caption_2156,"Fried chicken travels well, and many restaurants across the city are offering it for takeout.",Food
caption_21561,An island fox. Researchers say one community of the species has the least genetic variation in a sexually reproducing species.,Science
caption_21566,"Lisbon's Estádio da Luz, the home of Benfica, will host this year's Champions League final.",Sports
caption_21579,Khushbu Shah will start later this month as restaurant editor for Food and Wine magazine.,Food
caption_21583,"Mats Zuccarello in his last game as a Ranger, on Thursday against the Wild.",Sports
caption_21584,A spreading coronavirus outbreak in the United States is being closely watch by the International Olympic Committee and organizers of the Tokyo Games.,Sports
caption_2159,"Clockwise from top left, Richard Roberts, Vladimir Ulianov and Maxim Kozlikin planned the sampling of sediments in the East Chamber of Denisova Cave, Russia.",Science
caption_21601,"Mike Tauchman scored the game-winning run in the Yankees' 8-7 win over the Mets on Sunday in the first game of a doubleheader, narrowly avoiding the tag of catcher Wilson Ramos.",Sports
caption_21608,"A display of Olympic rings in Tokyo drew an audience Wednesday, but will the Games do so in July?",Sports
caption_21618,Japanese-style tuna noodle salad.,Food
caption_21636,"Billy Bush, then with ""Access Hollywood,"" interviewing Donald J. Trump in 2015.",Science
caption_21637,A picture taken by the European Space Agency's Mars Express spacecraft showing an elongated white plume that resembles volcanic ejecta.,Science
caption_2164,"The Clippers are finally getting their chance to chase a title behind their big acquisitions, Paul George, left, and Kawhi Leonard. Patrick Beverley, middle, was among those who left and returned to the N.B.A. campus.",Sports
caption_21642,"Cook the roast over hot coals or, on a rainy day, use a stovetop grill and then finish it in the oven.",Food
caption_21653,Foraging red knots in Mauritania.,Science
caption_21667,"Sungjae Im said he had spoken with K.J. Choi, who finished in the top 10 at the Masters on three occasions, about how to approach the course. He is tied for second at 12 under par heading into Sunday's final round.",Sports
caption_21669,"Spatchcocked, slashed and stuffed with sliced lemon, this whole chicken stays juicy despite the heat of the grill.",Food
caption_21693,"A North Atlantic right whale breaching in waters off New Brunswick, Canada.",Science
caption_21704,The authors Febe Armanios and Bogac Ergene take a deep dive into the many facets of halal food.,Food
caption_21706,Jesse Marsch during an RB Leipzig training session in July.,Sports
caption_21715,"Mike Chiapparelli, who has coached at Mamaroneck High School in New York for four decades, has never had a season like this one.",Sports
caption_21721,Chef Alvin Cailan poses for a portrait.,Food
caption_21723,"An image from the Twitter account @mothgenerator, a bot that generates intricate images of imaginary moths and names them.",Science
caption_21724,Michael Hermosillo of the Los Angeles Angels caught the final out of a game against the A's at Oakland Coliseum. The crowd was not lively.,Sports
caption_21727,"Mike Trout, 27, is statistically similar to the Hall of Famers Frank Robinson, Ken Griffey Jr. and Mickey Mantle at the same age.",Sports
caption_21734,Heat subdues celery's vegetal flavor in this lighter take on potato-leek soup.,Food
caption_21736,Mashed potato salad with scallions and herbs.,Food
caption_21738,"John Carlson, right, celebrating a goal last week with his Washington Capitals teammate Nicklas Backstrom.",Sports
caption_21741,"At All Souls Pizza in Asheville, N.C., the star of the pies is the crust — chewy, tangy, with an intoxicating almost-floral aroma.",Food
caption_21748,"James Harrison, left, a former Pittsburgh Steelers linebacker, delivered a notably vicious tackle to Cleveland Browns receiver Mohamed Massaquoi in 2010.",Sports
caption_21749,"Giuseppe González, shown here in 2008 at Flatiron Lounge, is one of several top bartenders who worked there.",Food
caption_2175,Tyson Fury celebrated after defeating Deontay Wilder in the seventh round on Saturday in Las Vegas. The two previously fought in December 2018.,Sports
caption_21753,Camp Randall Stadium at the University of Wisconsin hosted the Big Ten football opener on Friday.,Sports
caption_21758,"Hundreds of fans ignored warnings from the team and fears of the coronavirus to gather outside the team's stadium, Anfield.",Sports
caption_21759,"&ldquo;I understand what the board is saying, that they are making a decision after having listened to people,&rdquo; Michael Capiraso, the chief executive of New York Road Runners, said in an interview.",Sports
caption_21765,"Dr. Halfdan Mahler was the third director general of the World Health Organization, leading it from 1973 to 1988.",Science
caption_21768,Serena Williams in her victory over Maria Sakkari on Monday.,Sports
caption_21780,"The Comet 2I/Borisov, seen by the Hubble Space Telescope during its closest approach to the sun this month.",Science
caption_21793,Hot and milky: chowder-soaked toast.,Food
caption_21799,"The U.F.C. has paid less than 20 percent of total revenue to fighters, while major team sports pay around 50 percent.",Sports
caption_21800,Deep underneath Mount Hualalai on Hawaii's Big Island flow underground rivers of fresh water.,Science
caption_21803,Pando is a forest of one.,Science
caption_21807,"Alia Lesnek, left, and Charlotte Lindqvist of the University at Buffalo, observing boulders on Dall Island in Alaska. Scientists have found evidence in Alaska&rsquo;s rocks that the first people to populate the Americas were island-hopping sea-farers.",Science
caption_21816,"Lauren and Colleen Mullen with their twins, Brennan and Callan.",Sports
caption_21817,"Of course you could grill hot dogs and hamburgers this summer, but a butterflied leg of lamb may be even better.",Food
caption_21827,An image of the asteroid Bennu taken by the Osiris-Rex spacecraft Nov. 16.,Science
caption_21829,"Laura Siegemund, right, and Vera Zvonareva after defeating Xu Yifan, left, and Nicole Melichar for the U.S. Open women's doubles title on Friday.",Sports
caption_21831,"Asian elephants at the Golden Triangle Asian Elephant Foundation in Chiang Rai, Thailand.",Science
caption_21843,"Lebanese lamb steak with seven-spice mixture, yogurt sauce and wilted Swiss chard.",Food
caption_21846,"Salmon with browned butter and wakame seaweed, served alongside potatoes and sunchokes, can be a centerpiece for when you don't feel like serving meat.",Food
caption_21847,"Andrew Craig, who works with remotely operated vehicles, on the R.O.V. Argus, a new addition to OceanXplorer's fleet of robots and subs.",Science
caption_21849,Beef stroganoff.,Food
caption_21850,A dish encountered in Morocco inspired these fish koftas in tomato and lime sauce.,Food
caption_21852,The N.B.A. and Major League Soccer plan to resume their seasons in Florida next month.,Sports
caption_21861,A shooting star from the Lyrid meteor shower in 2013.,Science
caption_21865,"New Orleans' Anthony Davis missed a string of games with a thumb injury, but it was not clear if the team would play him even once he became healthy.",Sports
caption_21867,"The Upside Don at Upside Pizza is a lighter-than-it-looks thick Sicilian slice, with three cheeses and a sourdough crust made from dough that has fermented for 72 hours.",Food
caption_21871,"The NASA astronauts Douglas Hurley, left, and Robert Behnken as they made their way to the launch pad at the Kennedy Space Center in Cape Canaveral, Fla., on Saturday.",Science
caption_2189,"Mercury's ""great valley"" appears dark blue in this image mosaic captured by NASA's Messenger spacecraft.",Science
caption_21892,Shane Bieber won the 2020 American League Cy Young Award for Cleveland. The team already has uniform options that do not incorporate its former name.,Sports
caption_21893,Enchiladas con carne.,Food
caption_2190,"A slate with the New York skyline. Boston, Chicago, Denver, Philadelphia, San Francisco, Seattle and Washington, D.C., are the other city skylines available.",Food
caption_21911,"The offerings at Randall's Barbecue  include brisket, pulled pork, jerk turkey, lamb shank and spare ribs.",Food
caption_21915,U.S. Marines outside the embassy in Havana in February. Diplomats working here reported strange noises and mysterious symptoms that doctors and scientists say may have resulted from strikes with microwave weapons.,Science
caption_21931,Confit is the perfect winter treatment for supermarket tomatoes.,Food
caption_21933,Lionel Messi and Barcelona were crushed by Bayern Munich last month. The loss led to Messi attempting to leave the club.,Sports
caption_21935,"A fossil found in Kenya of Homo erectus, an extinct human relative that lived on the African continent around 1 million years ago. Scientists think studying DNA from fossils of a Homo erectus descendant might offer clues to which archaic species interbred with modern humans.",Science
caption_21943,"A commentator in an empty N.B.A. arena in Lake Buena Vista, Fla., in August.",Sports
caption_2195,"Claire Goiran, a marine biologist at the University of New Caledonia, photographing a Hydrophis major sea snake named Cathy in Noumea, New Caledonia, in the South Pacific.",Science
caption_21952,These sturdy denim place mats are also utensil carriers.,Food
caption_21966,"The kit comes with 13 portions of cookie dough, ready to bake.",Food
caption_21970,"Sopan Deb, left, plays his father in a game that meant more than just the game.",Sports
caption_21976,"An Atlas 5 rocket carrying the Osiris-Rex spacecraft lifted off from Cape Canaveral, Fla., on Thursday evening. Seven years from now, Osiris-Rex is scheduled to return to Earth with samples from an asteroid.",Science
caption_21984,"Ben Shewry tends to a bush of pineapple sage, one of the native plants he grows for use at Attica, the restaurant he owns in suburban Melbourne.",Food
caption_21989,"The three-taloned print of a theropod, a carnivore, stood out at a Picketwire Canyon site in Colorado. The round or oval tracks were made by a sauropod, a herbivore.",Science
caption_21995,Nike created this specific pair of Air Jordan 1s for Michael Jordan as a way to persuade him to sign a shoe deal.,Sports
caption_21996,Alvin Kamara rushed for a career-high 155 yards.,Sports
caption_21998,"Almond, left, and passion fruit couverture from Valrhona.",Food
caption_22003,"Katherine Johnson, left, and Christine Darden, two of the first African-American women to work as mathematicians at NASA. The agency named a facility in Ms. Johnson&rsquo;s honor on Friday.",Science
caption_22006,The iconic status of the Rose Bowl is one of the biggest obstacles to expanding the College Football Playoff.,Sports
caption_22008,"A robin (who was probably not drunk) eating a crabapple in Vancouver, British Columbia.",Science
caption_22019,"Creamy Swiss Chard Pasta With Leeks, Tarragon and Lemon",Food
caption_22023,Suzanne Dumaine,Food
caption_22034,"The scene of a crash in Southampton, N.J., in December. A growing number of safety advocates are campaigning to change a 100-year-old mentality that they say trivializes the single most common cause of traffic incidents: human error.",Science
caption_2204,Williamson's shoes on the Duke bench after he disappeared to the locker room. He did not return to the game against archrival North Carolina.,Sports
caption_22040,Former Secretary of State James A. Baker III said a carbon tax plan followed classic conservative principles of free-market solutions and small government.,Science
caption_22042,The Nets have fallen into a 2-0 hole in their first-round series against the Toronto Raptors.,Sports
caption_22051,The N.W.S.L. will add a team in Louisville next year and another in Los Angeles in 2022.,Sports
caption_22058,A volunteer found her first wood frog during the early migration on Feb. 25.,Science
caption_22064,"The Wisconsin football team won its season opener on Oct. 23, but hasn&rsquo;t played since because of a coronavirus outbreak.",Sports
caption_22082,"Freeman Dyson in 2008. Dr. Dyson contributed to several fields, including solid state physics, ferromagnetism, astrophysics, biology and applied mathematics.",Science
caption_22083,"Mike Easton reopened Il Nido, his elegant Italian restaurant in West Seattle, in late September. The chef calls his attempt to resume traditional fine dining in the midst of the pandemic &ldquo;very much an experiment.&rdquo;",Food
caption_22086,"Alaicha DelCarmen, a senior at Food &amp; Finance High School prepares for the opening of the pop-up coffee shop Murphy's Beans n' Dreams.",Food
caption_22089,A boreal forest in Quebec. A new study suggests the world's plants capture an extra 28 billion tons of carbon each year.,Science
caption_22091,Center court at the Indian Wells Tennis Garden is cleaned on Sunday.,Sports
caption_22107,"Fossilized mammal skulls retrieved from a paleontological site in Corral Bluffs, Colo.",Science
caption_2212,"Fresh sardines, are delightful, and well worth knowing. For an extra flourish, it's fun to cook sardines on large fig leaves.",Food
caption_22120,The ninth skyr flavor from Icelandic Provisions is black currant and cherry.,Food
caption_22123,"Sea otters in waters near Sitka, Alaska. Scientists divide sea otters into northern and southern subspecies, each adapted to its own habitat.",Science
caption_22129,"Huso Yi, the director of research at the Chinese University of Hong Kong Center for Bioethics, said of China's gene modification work, ""The consensus among the scientific community is, 'not for now.' """,Science
caption_2213,"A mobile germicidal ultraviolet lamp at a teaching hospital outside Madrid. Such mobile units are already in wide use, but are used to disinfect only unoccupied rooms.",Science
caption_22131,"An artist&rsquo;s impression of NASA&rsquo;s New Horizons spacecraft passing by 2014 MU69, a rocky object in the Kuiper Belt. The spacecraft is expected to reach the rock on Jan. 1.",Science
caption_22145,Braian Galv&aacute;n and Colorado missed a month of the season because of a coronavirus outbreak.,Sports
caption_22148,"According to a report by ESPN, athletes at Chinese basketball academies run by the N.B.A. were physically abused, housed in crowded conditions and denied schooling.",Sports
caption_22151,"Epical, with jockey Tyler Baze aboard, won the San Luis Stakes on Friday at Santa Anita.",Sports
caption_22153,Finches that were played incubation calls grew more slowly when raised in hot conditions.,Science
caption_22156,"Gauff won, 7-6 (5), 6-3, by showing plenty of power and finesse.",Sports
caption_22157,Cam Newton reacted with disbelief after throwing the first of two interceptions against the Denver Broncos on Sunday.,Sports
caption_22169,"DNA of Henneguya salminicola, a parasite that scientists found to have no mitochondria.",Science
caption_22170,"Li Ziqi&rsquo;s YouTube channel, with its soothing videos of an idealized rural life in China, has nearly 10 million subscribers.",Food
caption_22174,Marcella Hazan's classic Bolognese sauce.,Food
caption_22183,Possible clouds on Pluto.,Science
caption_22184,"For now, it's all systems go for the Olympics, which are scheduled to be held in Tokyo this summer.",Sports
caption_22199,"When the dinoflagellates are not suffering from jet lag, they light up.",Science
caption_2220,"Martin Hehir, a fourth year medical student, who was coming off weeks treating Covid-19 patients, finished the race in a personal best 2 hours 8 minutes 59 seconds.",Sports
caption_22201,"Nathaly Nicolas-Ianniello, a former journalist covering ecological issues, opened NA/NA in the 11th Arrondissement of Paris in 2015.",Food
caption_22210,"Fritillaria delavayi, a plant used for traditional medicines, evolved camouflage coloring in areas where it is frequently harvested.",Science
caption_22225,The N.B.A. suspended its season on March 11. Its team owners voted Thursday to resume on July 31 with 22  of the league's 30 teams.,Sports
caption_22227,"A piece of a sixth-century B.C. jar handle from an archaeological site southeast of Jerusalem. The jars record the Earth's magnetic field when they are fired and cooled, giving scientists a way to study the strength of the field when the jars were made.",Science
caption_22228,"The restaurateur David Chang at Momofuku Ko, in New York.",Food
caption_22229,"Eggs in purgatory is all about the pungency of good olive oil and garlic, a little basil or rosemary and the burn of crushed red-pepper flakes.",Food
caption_22239,"A meteor visible during a Perseid meteor shower in Spruce Knob, W.Va.",Science
caption_22243,A combination juicer and muddler from Alessi.,Food
caption_22262,YAWN.,Science
caption_2227,"Angelo Di Maria, of the Bronx, right, had trouble finding a buyer for the lease on a Toyota Prius driven by his father-in-law, whose company had given him a Ford pickup.",Science
caption_22270,"A Togian jungle-flycatcher, one of several new bird species found in the Wallacean islands in eastern Indonesia.",Science
caption_22274,"Hop Shing, a coffee shop and dim sum parlor in Manhattan's Chinatown, famous for its gai mei bao (coconut buns), closed for good in September.",Food
caption_22278,The Sistine Chapel at the Vatican.,Science
caption_22284,"Mr. Dye on the Pound Ridge Golf Course in Pound Ridge, N.Y., in 2008. It was the first course he designed in New York State.",Sports
caption_22286,Matt DiBenedetto stood on pit road at Darlington Raceway as NASCAR resumed its season on Sunday during the coronavirus pandemic.,Sports
caption_22298,The New Zealand Warriors arrived in Australia on Sunday after the National Rugby League secured an exemption for them to enter the country ahead of a planned resumption of their sport.,Sports
caption_2230,"The hoof has been held up as a sterling example of the idea that if something isn&rsquo;t working for a creature, it may be shed completely, with an excess toe or two left on the cutting room floor of evolution.",Science
caption_22311,"David M. Hillis, an evolutionary biologist who studies how the Texas longhorn evolved horns that can exceed seven feet across, has a ranch with about 50 of the animals.",Science
caption_22327,"The leaves of a dead tanoak tree in Tomales Bay State Park in Marin County, Calif.",Science
caption_22329,Aaron Rodgers was 16 of 27 with 243 yards and two touchdowns in the Green Bay Packers' 28-23 win over the Seattle Seahawks on Sunday.,Sports
caption_22334,"A colony of Paenibacillus bacteria. When fed glucose in the lab, the microbes can pollute their environment so quickly and thoroughly that the population kills itself.",Science
caption_22335,"Cameron Champ arrived at Olympia Fields with the words ""Jacob Blake"" and ""Black Lives Matter"" written on his shoes, in the wake of Blake being shot by police in Kenosha, Wis., about 90 miles north of the site of the BMW Championship.",Sports
caption_22342,"The mixologist Gary Regan in 2012. He led an exuberant life as a bartender, saloonkeeper, columnist and author. He reportedly wore eyeliner as a reminder to bartenders to look the customer in the eye.",Food
caption_22347,"Adam Gase, left, with General Manager Mike Maccagnan during Gase's introductory news conference on Monday.",Sports
caption_22348,"Skillet chicken with tomatoes, pancetta, and mozzarella.",Food
caption_2235,Maangchi's Fire Chicken.,Food
caption_22354,"Mario Balotelli&rsquo;s home has always been in Brescia, Italy. Now he plays there, too.",Sports
caption_22361,"Rescue workers searched Balaroa village after a 7.5-magnitude earthquake struck Palu, Indonesia, on Oct. 6.",Science
caption_22362,"An artist's concept of the Earth frozen in snow, during one of the planet's most severe ice ages.",Science
caption_22367,Vice President Mike Pence discussed NASA's plans to return to the moon at the Johnson Space Center in Houston in August.,Science
caption_2237,Manuel Margot tried a rare steal of home but was tagged out by Austin Barnes.,Sports
caption_22374,Alison Roman's vinegar chicken with crushed olive dressing.,Food
caption_22376,Each teddy bear cholla is unique. This species of cactus releases pads and barbs that are carried on the wind to patches of soil where they will take root and grow.,Science
caption_22377,"Fish at Watchman's, a new restaurant in the Krog Street Market.",Food
caption_22394,"N.B.A. players agreed to return for the playoffs, but how and when that happens is not immediately clear.",Sports
caption_22396,"From left, the Brooklyn executive chef David Sears, the group's chef and partner Timon Balloo and the sushi chef Koji Kagawa at the new Sugarcane Raw Bar Grill at Empire Stores in Dumbo.",Food
caption_22402,"Look for floral flavors and lots of flowers, like the ones in this Ohlone salad with edible coyote flowers at Ohlone Cafe in Berkeley, Calif.",Food
caption_22415,"John T. Tate in 2010 receiving the Abel Prize, the equivalent of a Nobel in mathematics, in Oslo. Math, he said, is &ldquo;only beautiful to the initiated, to the people who do it.&rdquo;",Science
caption_22418,"The caldera and rift zones of the Axial Seamount off the coast of Oregon, depicted as a computer generated 3D oblique view using seafloor bathymetry. The red zone is the shallowest area, and the blues and purples are as much as 2 miles deep.",Science
caption_22419,Mushrooms on toast.,Food
caption_22420,The former Tottenham defender Jan Vertonghen said he played through concussion symptoms for nine months after sustaining a head injury in the Champions League semifinals in 2019.,Sports
caption_22421,"At the Senegalese chef Pierre Thiam&rsquo;s new restaurant, Teranga, he&rsquo;ll be serving the vibrant flavors of West Africa, like chicken yassa, grilled okra salad and fufu.",Food
caption_22429,"The find suggests that hominids, like the one this jaw came from, may have been much more diverse much earlier than previously thought.",Science
caption_22434,Geckos have inspired many kinds of technology.,Science
caption_22466,Eli Zabar's markets and takeout shops dominate the Upper East Side.,Food
caption_22469,"Victoria Azarenka lost in the second round of the French Open, another early exit for the women who made the semifinals, and in her case the finals, during the United States Open.",Sports
caption_22473,"Steve Nash, the new Nets head coach, is an example of how much relationships matter in determining who gets hired in the N.B.A.",Sports
caption_22484,Astros Manager Dusty Baker had something to say about some inside pitches by the Dodgers.,Sports
caption_22486,Steak Diane for two.,Food
caption_22489,"During World War II, some 20 million victory gardens were planted in the United States.",Food
caption_22490,Frank Gore filled in for Le'Veon Bell in the Jets loss to the San Francisco 49ers.,Sports
caption_22500,"Freeze cookie dough in individual portions, so you can bake off a few cookies whenever you like.",Food
caption_22503,"Josh Stewart, a marine biologist with the Manta Trust, collecting a skin biopsy from a manta ray off the coast of Mexico.",Science
caption_22524,Baby eggplants stuffed with spices is one of the recipes from the meal-kit company Global Belly.,Food
caption_22535,"Derek Jeter, right, with Larry Walker at a news conference after their election into the National Baseball Hall of Fame.",Sports
caption_22537,"Qatari players during a 6-0 win over North Korea on Sunday. Qatar will face Saudi Arabia, its neighbor and political rival, on Thursday.",Sports
caption_22538,Pistachio and raspberry tart.,Food
caption_22575,A motley collection of vinegars that the New York Times photographer Tony Cenicola has made from the wines left over from The Times&rsquo;s tastings.,Food
caption_22578,"Henry Bazakas, who started out on the California football team as a walk-on player and then got a scholarship, opted out of the season because of coronavirus concerns. His scholarship was not renewed, and Cal at least initially billed him for classes in which he was enrolled.",Sports
